FID;cod_aldeia;nome_aldeia;cod_ti;cod_municipio;data_cadastro;flag_ativo;nome_cr;the_geom;nommunic;nomuf;undadm_codigo;coord_lat;coord_long
aldeias_pontos.fid--75d69c06_18603bad6f5_-19e6;929;Hokolasi;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.445926173 3.870697443);Amajari;Roraima;30202001955;387069744;-6444592617
aldeias_pontos.fid--75d69c06_18603bad6f5_-19e5;1173;HokomawÃ«;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.1659777778 3.42246111111);Alto Alegre;Roraima;30202001955;342246111;-6416597778
aldeias_pontos.fid--75d69c06_18603bad6f5_-19e4;1072;Hokosiki;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.7479666667 2.69392777778);Alto Alegre;Roraima;30202001955;269392778;-6374796667
aldeias_pontos.fid--75d69c06_18603bad6f5_-19e2;953;homoxi;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.72983333 2.497166635);Iracema;Roraima;30202001955;249716664;-6372983333
aldeias_pontos.fid--75d69c06_18603bad6f5_-19de;1046;Horetopi/kaxathawa;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.5985472222 1.75088333333);Barcelos;Amazonas;30202001955;175088333;-6359854722
aldeias_pontos.fid--75d69c06_18603bad6f5_-19dc;956;Hoxeana;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.906999988 3.251000033);Alto Alegre;Roraima;30202001955;325100003;-6390699999
aldeias_pontos.fid--75d69c06_18603bad6f5_-19db;996;Hoyamou;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.578699958 2.7384399860001);Alto Alegre;Roraima;30202001955;273843999;-6357869996
aldeias_pontos.fid--75d69c06_18603bad6f5_-1983;1040;Irimakoko;50901;1400308;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.2290111111 2.7546);Mucajaí;Roraima;30202001955;27546;-6222901111
aldeias_pontos.fid--75d69c06_18603bad6f5_-1956;1025;Ixima;50901;1303601;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-65.062969969 0.57248331300002);Santa Isabel do Rio Negro;Amazonas;30202001955;57248331;-6506296997
aldeias_pontos.fid--75d69c06_18603bad6f5_-1955;2364;IXIÚ;50901;1400308;17/07/2018;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.1680222222 2.70625833333);Mucajaí;Roraima;30202001955;270625833;-6216802222
aldeias_pontos.fid--75d69c06_18603bad6f5_-18cc;1179;JutaÃ­;50901;1303601;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-65.047182972 0.085546961000034);Santa Isabel do Rio Negro;Amazonas;30202001955;8554696;-6504718297
aldeias_pontos.fid--75d69c06_18603bad6f5_-18b7;912;Kahusikt;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.8687333333 3.15027777778);Alto Alegre;Roraima;30202001955;315027778;-6386873333
aldeias_pontos.fid--75d69c06_18603bad6f5_-18ae;928;Kalisi;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.398016632 4.0788333360001);Amajari;Roraima;30202001955;407883334;-6439801663
aldeias_pontos.fid--75d69c06_18603bad6f5_-189a;1144;Kanakiu;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.867557539 2.6136466890001);Alto Alegre;Roraima;30202001955;261364669;-6386755754
aldeias_pontos.fid--75d69c06_18603bad6f5_-1891;1031;kÃ«prÃ«pÉ¨wei;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.62405 0.882761111111);Barcelos;Amazonas;30202001955;88276111;-6262405
aldeias_pontos.fid--75d69c06_18603bad6f5_-187a;1142;Kaseterita;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.865301812 2.632957775);Alto Alegre;Roraima;30202001955;263295777;-6386530181
aldeias_pontos.fid--75d69c06_18603bad6f5_-1879;914;Kasinapiu;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.498516837 3.9442453150001);Amajari;Roraima;30202001955;394424532;-6449851684
aldeias_pontos.fid--75d69c06_18603bad6f5_-1873;922;Katahia;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.442066671 3.972550019);Amajari;Roraima;30202001955;397255002;-6444206667
aldeias_pontos.fid--75d69c06_18603bad6f5_-1872;1051;Kata kata;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.449916473 1.440536815);Barcelos;Amazonas;30202001955;144053681;-6444991647
aldeias_pontos.fid--75d69c06_18603bad6f5_-1871;1104;KatanÃ£;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.520586341 3.853244525);Amajari;Roraima;30202001955;385324453;-6452058634
aldeias_pontos.fid--75d69c06_18603bad6f5_-186f;913;Katimani;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.472733292 3.955866696);Amajari;Roraima;30202001955;39558667;-6447273329
aldeias_pontos.fid--75d69c06_18603bad6f5_-186b;919;Katonau;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.50205 4.021983323);Amajari;Roraima;30202001955;402198332;-6450205
aldeias_pontos.fid--75d69c06_18603bad6f5_-1853;991;Ketaa;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.917500039 2.5325000080001);Alto Alegre;Roraima;30202001955;253250001;-6391750004
aldeias_pontos.fid--75d69c06_18603bad6f5_-184d;967;Koanapt;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.891385739 2.9791427180001);Alto Alegre;Roraima;30202001955;297914272;-6389138574
aldeias_pontos.fid--75d69c06_18603bad6f5_-1848;1066;Koherepi;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.9239 1.7594333330001);Barcelos;Amazonas;30202001955;175943333;-639239
aldeias_pontos.fid--75d69c06_18603bad6f5_-1847;934;Koherepi Benedito;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.927458609 1.761251058);Barcelos;Amazonas;30202001955;176125106;-6392745861
aldeias_pontos.fid--75d69c06_18603bad6f5_-1846;1098;Koherepi nova;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.922909166 1.7569846210001);Barcelos;Amazonas;30202001955;175698462;-6392290917
aldeias_pontos.fid--75d69c06_18603bad6f5_-183e;1035;Kolulu;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.461949659 3.957245866);Amajari;Roraima;30202001955;395724587;-6446194966
aldeias_pontos.fid--75d69c06_18603bad6f5_-183c;1043;Komini saba;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.4022555556 3.63856111111);Amajari;Roraima;30202001955;363856111;-6240225556
aldeias_pontos.fid--75d69c06_18603bad6f5_-183b;957;Komomasipi;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.905000024 3.247000029);Alto Alegre;Roraima;30202001955;324700003;-6390500002
aldeias_pontos.fid--75d69c06_18603bad6f5_-183a;1024;Kona;50901;1303601;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-65.056412745 0.99548960000004);Santa Isabel do Rio Negro;Amazonas;30202001955;9954896;-6505641275
aldeias_pontos.fid--75d69c06_18603bad6f5_-1839;904;Konapi;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.1548638889 2.63658611111);Iracema;Roraima;30202001955;263658611;-6315486389
aldeias_pontos.fid--75d69c06_18603bad6f5_-1838;964;Koniu;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.406201917 2.9492201690001);Alto Alegre;Roraima;30202001955;294922017;-6340620192
aldeias_pontos.fid--75d69c06_18603bad6f5_-1835;923;Koraimatiu;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.33565016 3.945219303);Amajari;Roraima;30202001955;39452193;-6433565016
aldeias_pontos.fid--75d69c06_18603bad6f5_-1833;1096;Korema u;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.950556008 2.726943986);Iracema;Roraima;30202001955;272694399;-6295055601
aldeias_pontos.fid--75d69c06_18603bad6f5_-1832;1048;Koriohoxi;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.7463305556 2.68073333333);Alto Alegre;Roraima;30202001955;268073333;-6374633056
aldeias_pontos.fid--75d69c06_18603bad6f5_-1831;1120;Koriya Ã¶pÃ«;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.605663505 2.839236187);Alto Alegre;Roraima;30202001955;283923619;-6360566351
aldeias_pontos.fid--75d69c06_18603bad6f5_-1830;1132;Koroasi;50901;1400209;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.120734025 1.7500067350001);Caracaraí;Roraima;30202001955;175000674;-6212073402
aldeias_pontos.fid--75d69c06_18603bad6f5_-182b;971;Koxexinape;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.642644622 2.85491397);Alto Alegre;Roraima;30202001955;285491397;-6364264462
aldeias_pontos.fid--75d69c06_18603bad6f5_-182a;976;Koxexinapi;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.758538636 2.805763053);Alto Alegre;Roraima;30202001955;280576305;-6375853864
aldeias_pontos.fid--75d69c06_18603bad6f5_-1827;1122;KoyanapÉ¨;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.653250787 2.835803814);Alto Alegre;Roraima;30202001955;283580381;-6365325079
aldeias_pontos.fid--75d69c06_18603bad6f5_-1826;1124;KoyepikÉ¨;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.643376752 2.8365288330001);Alto Alegre;Roraima;30202001955;283652883;-6364337675
aldeias_pontos.fid--75d69c06_18603bad6f5_-1825;983;Koyopi;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.6383583333 1.83766388889);Barcelos;Amazonas;30202001955;183766389;-6363835833
aldeias_pontos.fid--75d69c06_18603bad6f5_-1817;1078;Krepisipiu;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.8146 2.641666667);Alto Alegre;Roraima;30202001955;264166667;-638146
aldeias_pontos.fid--75d69c06_18603bad6f5_-1801;1030;kuisipi u;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.078626671 2.3727969180001);Iracema;Roraima;30202001955;237279692;-6307862667
aldeias_pontos.fid--75d69c06_18603bad6f5_-17ff;920;Kulapoipuu;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.510849968 4.0431833110001);Amajari;Roraima;30202001955;404318331;-6451084997
aldeias_pontos.fid--75d69c06_18603bad6f5_-17f6;968;Kumatha;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.7391055556 2.99140833333);Alto Alegre;Roraima;30202001955;299140833;-6373910556
aldeias_pontos.fid--75d69c06_18603bad6f5_-17f0;1175;Kuratanha;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.986143091 3.764163836);Amajari;Roraima;30202001955;376416384;-6398614309
aldeias_pontos.fid--75d69c06_18603bad6f5_-17ed;1138;Kuremapi;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.320492742 1.8779790950001);Iracema;Roraima;30202001955;18779791;-6232049274
aldeias_pontos.fid--75d69c06_18603bad6f5_-1795;1174;LapaÃ¶sÃ¶;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.135567453 3.4761230080001);Amajari;Roraima;30202001955;347612301;-6413556745
aldeias_pontos.fid--75d69c06_18603bad6f5_-175d;938;Maamapii;50901;1400209;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.270000026 1.7199999660001);Caracaraí;Roraima;30202001955;171999997;-6227000003
aldeias_pontos.fid--75d69c06_18603bad6f5_-175c;1133;Maamasi;50901;1400209;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.186423952 1.735872737);Caracaraí;Roraima;30202001955;173587274;-6218642395
aldeias_pontos.fid--75d69c06_18603bad6f5_-1744;905;Maharau 1/ Maharau 2/ Maharau 3;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.1380055556 2.64391666667);Iracema;Roraima;30202001955;264391667;-6313800556
aldeias_pontos.fid--75d69c06_18603bad6f5_-1742;1053;MaiÃ¡;50901;1303601;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-65.82633335 0.50038889300004);Santa Isabel do Rio Negro;Amazonas;30202001955;50038889;-6582633335
aldeias_pontos.fid--75d69c06_18603bad6f5_-1741;906;Maikohipi;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.1421944444 2.63131944444);Iracema;Roraima;30202001955;263131944;-6314219444
aldeias_pontos.fid--75d69c06_18603bad6f5_-1740;907;Maimapi / casa de Titi;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.142825 2.64906944444);Iracema;Roraima;30202001955;264906944;-63142825
aldeias_pontos.fid--75d69c06_18603bad6f5_-173f;1131;Maimasi;50901;1400209;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.125491604 1.7601432390001);Caracaraí;Roraima;30202001955;176014324;-621254916
aldeias_pontos.fid--75d69c06_18603bad6f5_-173e;1143;Mairapeke;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.8671583333 2.61802777778);Alto Alegre;Roraima;30202001955;261802778;-6386715833
aldeias_pontos.fid--75d69c06_18603bad6f5_-173c;1002;Maisi;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.728240035 3.181199963);Alto Alegre;Roraima;30202001955;318119996;-6372824003
aldeias_pontos.fid--75d69c06_18603bad6f5_-173a;1113;Maitha;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.2387861111 3.32465555556);Alto Alegre;Roraima;30202001955;332465556;-6323878611
aldeias_pontos.fid--75d69c06_18603bad6f5_-1736;958;Makabey;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.797499957 3.3600000220001);Alto Alegre;Roraima;30202001955;336000002;-6379749996
aldeias_pontos.fid--75d69c06_18603bad6f5_-1734;930;Makasira;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.149782257 3.734829973);Amajari;Roraima;30202001955;373482997;-6414978226
aldeias_pontos.fid--75d69c06_18603bad6f5_-1729;1020;Maloca da Pista;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.17137958 3.5486437010001);Alto Alegre;Roraima;30202001955;35486437;-6317137958
aldeias_pontos.fid--75d69c06_18603bad6f5_-1728;1152;Maloca Nova;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.171371599 3.5599878850001);Alto Alegre;Roraima;30202001955;355998789;-631713716
aldeias_pontos.fid--75d69c06_18603bad6f5_-1727;1044;Maloca velha;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.169750017 3.5809999570001);Alto Alegre;Roraima;30202001955;358099996;-6316975002
aldeias_pontos.fid--75d69c06_18603bad6f5_-1716;977;Manakasi!;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.62999997 2.836499992);Alto Alegre;Roraima;30202001955;283649999;-6362999997
aldeias_pontos.fid--75d69c06_18603bad6f5_-16fd;1041;Mangueiral;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.625590866 3.876240619);Amajari;Roraima;30202001955;387624062;-6262559087
aldeias_pontos.fid--75d69c06_18603bad6f5_-16e0;1126;Marahipi;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.696967121 2.8035138120001);Alto Alegre;Roraima;30202001955;280351381;-6369696712
aldeias_pontos.fid--75d69c06_18603bad6f5_-16d4;1022;Marari;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.810703566 1.195245593);Barcelos;Amazonas;30202001955;119524559;-6481070357
aldeias_pontos.fid--75d69c06_18603bad6f5_-16d0;981;Maraxipora;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.534756427 1.661526587);Barcelos;Amazonas;30202001955;166152659;-6353475643
aldeias_pontos.fid--75d69c06_18603bad6f5_-16ba;989;Marokaka;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.9019388889 2.51086944444);Alto Alegre;Roraima;30202001955;251086944;-6390193889
aldeias_pontos.fid--75d69c06_18603bad6f5_-168a;915;Matoola;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.517833327 4.00653333);Amajari;Roraima;30202001955;400653333;-6451783333
aldeias_pontos.fid--75d69c06_18603bad6f5_-1685;1028;Maturaca;50901;1303601;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-66.1466666667 0.622833333333);Santa Isabel do Rio Negro;Amazonas;30202001955;62283333;-6614666667
aldeias_pontos.fid--75d69c06_18603bad6f5_-167f;924;Mausia;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.467983335 3.980766675);Amajari;Roraima;30202001955;398076667;-6446798333
aldeias_pontos.fid--75d69c06_18603bad6f5_-167e;939;Mauuxixiu;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.323012858 1.882391978);Iracema;Roraima;30202001955;188239198;-6232301286
aldeias_pontos.fid--75d69c06_18603bad6f5_-167d;940;Mauxiu;50901;1400209;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.2835888889 1.73415833333);Caracaraí;Roraima;30202001955;173415833;-6228358889
aldeias_pontos.fid--75d69c06_18603bad6f5_-167b;931;Maxapapi;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.958069978 1.5712299790001);Barcelos;Amazonas;30202001955;157122998;-6395806998
aldeias_pontos.fid--75d69c06_18603bad6f5_-1679;1153;Maxokapiu;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.3133972222 1.35476111111);Barcelos;Amazonas;30202001955;135476111;-6331339722
aldeias_pontos.fid--75d69c06_18603bad6f5_-165b;1079;Minau;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.8834527778 2.51572777778);Alto Alegre;Roraima;30202001955;251572778;-6388345278
aldeias_pontos.fid--75d69c06_18603bad6f5_-1649;1017;Missão;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.2207777778 2.75858333333);Alto Alegre;Roraima;30202001955;275858333;-6222077778
aldeias_pontos.fid--75d69c06_18603bad6f5_-1648;2359;Missão Catrimane;50901;1400209;16/07/2018;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.2858111111 1.73953611111);Caracaraí;Roraima;30202001955;173953611;-6228581111
aldeias_pontos.fid--75d69c06_18603bad6f5_-1646;1057;MissÃ£o MarauiÃ¡;50901;1303601;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-65.072833302 0.45255557300004);Santa Isabel do Rio Negro;Amazonas;30202001955;45255557;-650728333
aldeias_pontos.fid--75d69c06_18603bad6f5_-1637;1178;MomohithÃ«ri;50901;1303601;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-65.055409377 1.0277846720001);Santa Isabel do Rio Negro;Amazonas;30202001955;102778467;-6505540938
aldeias_pontos.fid--75d69c06_18603bad6f5_-1636;916;Momoipu;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.490000008 3.8675000330001);Amajari;Roraima;30202001955;386750003;-6449000001
aldeias_pontos.fid--75d69c06_18603bad6f5_-1612;1037;Moota;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.129999993 1.3499999970001);Barcelos;Amazonas;30202001955;135;-6412999999
aldeias_pontos.fid--75d69c06_18603bad6f5_-15fc;1012;Morohesi;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.41249997 2.490555538);Iracema;Roraima;30202001955;249055554;-6341249997
aldeias_pontos.fid--75d69c06_18603bad6f5_-15e9;969;Moxahwi;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.7227416667 2.99038333333);Alto Alegre;Roraima;30202001955;299038333;-6372274167
aldeias_pontos.fid--75d69c06_18603bad6f5_-15e8;1130;Moxiu;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.813819703 2.6636769370001);Alto Alegre;Roraima;30202001955;266367694;-638138197
aldeias_pontos.fid--75d69c06_18603bad6f5_-15e4;1001;MrakaunahipÃ™;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.5167083333 2.74421944444);Alto Alegre;Roraima;30202001955;274421944;-6351670833
aldeias_pontos.fid--75d69c06_18603bad6f5_-15bb;1092;Naporepi;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.153553101 3.170812074);Alto Alegre;Roraima;30202001955;317081207;-621535531
aldeias_pontos.fid--75d69c06_18603bad6f5_-15b4;1060;NazarÃ©;50901;1303809;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-66.437416632 0.26755558800005);São Gabriel da Cachoeira;Amazonas;30202001955;26755559;-6643741663
aldeias_pontos.fid--75d69c06_18603bad6f5_-14f7;1016;Novo Demini/Hawarihi;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.654670005 1.615080022);Barcelos;Amazonas;30202001955;161508002;-6365467
aldeias_pontos.fid--75d69c06_18603bad6f5_-14b7;1073;Okomouu;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.7540472222 2.70511388889);Alto Alegre;Roraima;30202001955;270511389;-6375404722
aldeias_pontos.fid--75d69c06_18603bad6f5_-14b6;918;Okopiu;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.435000028 3.891388904);Amajari;Roraima;30202001955;38913889;-6443500003
aldeias_pontos.fid--75d69c06_18603bad6f5_-14b5;908;Okorasipi;50901;1400282;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.14525 2.65113888889);Iracema;Roraima;30202001955;265113889;-6314525
aldeias_pontos.fid--75d69c06_18603bad6f5_-14a5;1102;Olomai;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.185975524 3.927189044);Amajari;Roraima;30202001955;392718904;-6418597552
aldeias_pontos.fid--75d69c06_18603bad6f5_-14a4;1103;OLOMAI;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.1936722222 3.93436111111);Amajari;Roraima;30202001955;393436111;-6419367222
aldeias_pontos.fid--75d69c06_18603bad6f5_-149f;1107;Onkiola;50901;1400027;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.159387751 3.709981092);Amajari;Roraima;30202001955;370998109;-6415938775
aldeias_pontos.fid--75d69c06_18603bad6f5_-1495;1118;Oroxohi;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.993014034 3.342317021);Alto Alegre;Roraima;30202001955;334231702;-6299301403
aldeias_pontos.fid--75d69c06_18603bad6f5_-148e;2358;Paapiú;50901;1400282;16/07/2018;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.15875 2.65863333333);Iracema;Roraima;30202001955;265863333;-6315875
aldeias_pontos.fid--75d69c06_18603bad6f5_-148d;959;Paapoko;50901;1400050;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-63.868000015 3.3272500410001);Alto Alegre;Roraima;30202001955;332725004;-6386800001
aldeias_pontos.fid--75d69c06_18603bad6f5_-1485;1034;Padauiri;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.209290194 1.3134489830001);Barcelos;Amazonas;30202001955;131344898;-6420929019
aldeias_pontos.fid--75d69c06_18603bad6f5_-1483;1036;Pahana;50901;1300409;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-64.466388932 1.3186111410001);Barcelos;Amazonas;30202001955;131861114;-6446638893
aldeias_pontos.fid--75d69c06_18603bad6f5_-1476;1005;Pakirapiu;50901;1400308;14/03/2017;A;COORDENACAO REGIONAL DE RORAIMA;POINT (-62.9427722222 2.70126944444);Mucajaí;Roraima;30202001955;270126944;-6294277222
